Secret of Bloodbending	2	Effect:you	B_subject_stripping	phase	you control that player during their next turn	Effect:you::you control that player during their next turn	parser/oracle_effect/conditions.rs
Sharae of Numbing Depths	1	Trigger:Whenever you tap one or more untapped creatures your opponents control	A_verb_variation	tap	whenever you tap N or more untapped creatures your opponents control, draw a card. this ability triggers only once each turn	Trigger:Whenever you tap one or more untapped creatures your opponents control::whenever you tap N or more untapped creatures	parser/oracle_trigger.rs
Sharp-Eyed Rookie	1	Swallow:Condition_If	G_unclassified		control enters, if its power is greater than this creature's power or its	Swallow:Condition_If::control enters, if its power is greater than	parser/oracle_nom/condition.rs
Sheriff of Safe Passage	1	Swallow:DynamicQty	G_unclassified		on it for each other creature you control. / plot {M} (you	Swallow:DynamicQty::on it for each other creature you control.	parser/oracle_quantity.rs
Shinryu, Transcendent Rival	2	Effect:unknown	A_verb_variation	transform	as ~ transforms into ~, choose an opponent	Effect:unknown::as ~ transforms into ~, choose an opponent	parser/oracle_effect/mod.rs
Shinryu, Transcendent Rival	2	Trigger:When the chosen player loses the game	A_verb_variation	transform	when the chosen player loses the game, you win the game	Trigger:When the chosen player loses the game::when the chosen player loses the game, you	parser/oracle_trigger.rs
Sidequest: Hunt the Mark	1	Swallow:Duration_ThisTurn	A_verb_variation	destroy	when this enchantment enters, destroy up to N target creature. / at the beginning of your end step, if a creature died under an opponent's c	Swallow:Duration_ThisTurn::when this enchantment enters, destroy up to N	parser/oracle_nom/duration.rs
Sokka's Haiku	0	resolver-flagged			R5-runtime-bespoke	R5-runtime-bespoke	engine-runtime
Solstice Revelations	1	Swallow:DynamicQty	A_verb_variation	exile	exile cards from the top of your library until you exile a nonland card. you may cast that card without paying its mana cost if the spell's	Swallow:DynamicQty::exile cards from the top of your library	parser/oracle_quantity.rs
Sorcerous Spyglass	1	Effect:unknown	A_verb_variation	look	as ~ enters, look at an opponent's hand, then choose any card name	Effect:unknown::as ~ enters, look at an opponent's hand,	parser/oracle_effect/mod.rs
Sovereign Okinec Ahau	1	Effect:for	A_verb_variation	put	for each creature you control with power greater than that creature's base power, put a number of +N/+N counters on that creature equal to the difference	Effect:for::for each creature you control with power greater	parser/oracle_effect/search.rs
Spider-Verse	1	Effect:orphaned_copy_retarget	B_subject_stripping	choose	you may choose new targets for the copy	Effect:orphaned_copy_retarget::you may choose new targets for the copy	parser/oracle_effect/mod.rs
Squirming Emergence	1	Swallow:DynamicQty	A_verb_variation	return	than or equal to the n	Swallow:DynamicQty::than or equal to the n	parser/oracle_quantity.rs
Stalwart Successor	2	Swallow:Condition_If	A_verb_variation	put	menace / whenever N or more counters are put on a creature you control, if	Swallow:Condition_If::menace / whenever N or more counters are	parser/oracle_nom/condition.rs
Stalwart Successor	2	Swallow:Duration_ThisTurn	A_verb_variation	put	menace / whenever N or more counters are put on a creature you control, if	Swallow:Duration_ThisTurn::menace / whenever N or more counters are	parser/oracle_nom/duration.rs
Stargaze	1	Effect:look	A_verb_variation	look	look at twice N cards from the top of your library. put N cards from among them into your hand and the rest into your graveyard. you lose N life	Effect:look::look at twice N cards from the top	parser/oracle_effect/imperative.rs
Starving Revenant	1	Effect:for	A_verb_variation	put	for each card you put on top of your library	Effect:for::for each card you put on top of	parser/oracle_effect/search.rs
Stolen Uniform	1	Effect:when	A_verb_variation	lose	when you lose control of that equipment this turn, if it's attached to a creature you control, unattach it	Effect:when::when you lose control of that equipment this	parser/oracle_effect/conditions.rs
Streaking Oilgorger	0	resolver-flagged			R1-speed-mechanic	R1-speed-mechanic	engine-runtime
Subterranean Schooner	1	Swallow:Duration_ThisTurn	A_verb_variation	attack	crewed it this turn explores. (reveal the top card of your library.	Swallow:Duration_ThisTurn::crewed it this turn explores. (reveal the top	parser/oracle_nom/duration.rs
Surrak, Elusive Hunter	1	Trigger:Whenever a creature you control	A_verb_variation	draw	whenever a creature you control, draw a card	Trigger:Whenever a creature you control::whenever a creature you control, draw a card	parser/oracle_effect/mod.rs
Suspend Aggression	1	Swallow:DynamicQty	A_verb_variation	exile	your library. for each of those cards, its owner may play it	Swallow:DynamicQty::your library. for each of those cards, its	parser/oracle_quantity.rs
Swiftwing Assailant	0	resolver-flagged			R1-speed-mechanic	R1-speed-mechanic	engine-runtime
Symbiote Spider-Man	1	Effect:gain	A_verb_variation	gain	gain this card's other abilities	Effect:gain::gain this card's other abilities	parser/oracle_effect/imperative.rs
Taster of Wares	1	Swallow:DynamicQty	A_verb_variation	reveal	when this creature enters, target opponent reveals N cards from their hand, where N is the number of goblins you control. you choose N of	Swallow:DynamicQty::when this creature enters, target opponent reveals N	parser/oracle_quantity.rs
Temple of Cyclical Time	1	Swallow:Condition_If	A_verb_variation	transform	/ {M}: add {M}. remove a time counter from this land. / {M}, {M}: transform this land. activa	Swallow:Condition_If::/ {M}: add {M}. remove a time counter	parser/oracle_nom/condition.rs
Temple of Power	1	Swallow:Condition_If	A_verb_variation	transform	activate only if red sources you controlled de	Swallow:Condition_If::activate only if red sources you controlled de	parser/oracle_nom/condition.rs
Temple of the Dead	1	Swallow:Condition_If	A_verb_variation	transform	activate only if a player has N or fewer car	Swallow:Condition_If::activate only if a player has N or	parser/oracle_nom/condition.rs
Teysa, Opulent Oligarch	2	Swallow:Duration_ThisTurn	A_verb_variation	investigate	lost life this turn. / whenever a clue you control is put	Swallow:Duration_ThisTurn::lost life this turn. / whenever a clue	parser/oracle_nom/duration.rs
Teysa, Opulent Oligarch	2	Swallow:DynamicQty	A_verb_variation	investigate	step, investigate for each opponent who lost life this turn. / whenever	Swallow:DynamicQty::step, investigate for each opponent who lost life	parser/oracle_quantity.rs
Thaumaton Torpedo	1	Swallow:Duration_ThisTurn	A_verb_variation	sacrifice	{M}, {M}, sacrifice this artifact: destroy target nonland permanent. this ability costs {M} less to activate if you attacked with a spacecra	Swallow:Duration_ThisTurn::{M}, {M}, sacrifice this artifact: destroy target nonland	parser/oracle_nom/duration.rs
The Dominion Bracelet	1	Effect:this	G_unclassified		this ability costs {M} less to activate, where N is ~'s power	Effect:this::this ability costs {M} less to activate, where	parser/oracle_effect/imperative.rs
The End	1	Effect:search	A_verb_variation	search	search its controller's graveyard, hand, and library for any number of cards with the same name as that permanent and exile them	Effect:search::search its controller's graveyard, hand, and library for	parser/oracle_effect/imperative.rs
The Legend of Yangchen	1	Effect:choose	A_verb_variation	choose	choose permanent with mana value N or greater from among permanents your opponents control	Effect:choose::choose permanent with mana value N or greater	parser/oracle_effect/imperative.rs
The Lunar Whale	0	resolver-flagged			R2-aslongas-conditional-static	R2-aslongas-conditional-static	engine-runtime
The Millennium Calendar	2	Trigger:When there are 1,000 or more time counters on ~	A_verb_variation	untap	when there are N,N or more time counters on ~, sacrifice it and each opponent loses N,N life	Trigger:When there are 1,000 or more time counters on ~::when there are N,N or more time counters	parser/oracle_trigger.rs
The Millennium Calendar	2	Trigger:Whenever you untap one or more permanents during your untap step	A_verb_variation	untap	whenever you untap N or more permanents during your untap step, put that many time counters on ~	Trigger:Whenever you untap one or more permanents during your untap step::whenever you untap N or more permanents during	parser/oracle_trigger.rs
The Skullspore Nexus	1	Effect:create	A_verb_variation	create	create a green fungus dinosaur creature token with base power and toughness each equal to the total power of those creatures	Effect:create::create a green fungus dinosaur creature token with	parser/oracle_effect/imperative.rs
The Tale of Tamiyo	1	Swallow:Condition_If	A_verb_variation	draw	N cards. if N cards that sha	Swallow:Condition_If::N cards. if N cards that sha	parser/oracle_nom/condition.rs
The Tomb of Aclazotz	1	Effect:it	G_unclassified		it enters with a finality counter on it and is a vampire in addition to its other types	Effect:it::it enters with a finality counter on it	parser/oracle_effect/become_copy_except.rs
Thousand-Year Storm	1	Swallow:DynamicQty	A_verb_variation	cast	copy it for each other instant and sorcery spell you've cast before	Swallow:DynamicQty::copy it for each other instant and sorcery	parser/oracle_quantity.rs
Throne of the Grim Captain	0	resolver-flagged			R5-runtime-bespoke	R5-runtime-bespoke	engine-runtime
Thunder Magic	0	resolver-flagged			R5-runtime-bespoke	R5-runtime-bespoke	engine-runtime
Tifa's Limit Break	0	resolver-flagged			R5-runtime-bespoke	R5-runtime-bespoke	engine-runtime
Timeline Culler	0	resolver-flagged			R5-runtime-bespoke	R5-runtime-bespoke	engine-runtime
Tin Street Gossip	1	Effect:spend	A_verb_variation	spend	spend this mana only to cast face-down spells or to turn creatures face up	Effect:spend::spend this mana only to cast face-down spells	parser/oracle_effect/imperative.rs
Tinybones, Bauble Burglar	1	Effect:unknown	A_verb_variation	exile	during your turn, you may play cards you don't own with stash counters on them from exile, and mana of any type can be spent to cast those spells	Effect:unknown::during your turn, you may play cards you	parser/oracle_effect/mod.rs
Tishana's Tidebinder	1	Swallow:Condition_AsLongAs	G_unclassified		flash / when this creature enters, counter up to N target activated or triggered ability. if an ability of an artifact, creature, or planesw	Swallow:Condition_AsLongAs::flash / when this creature enters, counter up	parser/oracle_nom/condition.rs
Torch the Tower	1	Swallow:Duration_ThisTurn	A_verb_variation	sacrifice	bargain / ~ deals N damage to target creature or	Swallow:Duration_ThisTurn::bargain / ~ deals N damage to target	parser/oracle_nom/duration.rs
Treacherous Greed	1	Swallow:Duration_ThisTurn	A_verb_variation	cast	dealt damage this turn. / draw N cards. each opponent loses N	Swallow:Duration_ThisTurn::dealt damage this turn. / draw N cards.	parser/oracle_nom/duration.rs
Twisted Sewer-Witch	1	Effect:for	G_unclassified		for each rat you control	Effect:for::for each rat you control	parser/oracle_effect/search.rs
Ultimate Spider-Man	1	Swallow:DynamicQty	A_verb_variation	put	first strike, haste / camouflage — {M}: put a +N/+N counter on ~. he gains hexproof and becomes colorless until end of tur	Swallow:DynamicQty::first strike, haste / camouflage — {M}: put	parser/oracle_quantity.rs
Ultimecia, Time Sorceress	1	ParseWarning:target-fallback	G_unclassified		parse_target could not classify 'N cards from your graveyard'	ParseWarning:target-fallback::parse_target could not classify 'N cards from your	parser/oracle_target.rs
Undead Sprinter	1	Swallow:Condition_If	A_verb_variation	cast	your graveyard if a non-zombie creature died this turn. if you do, this	Swallow:Condition_If::your graveyard if a non-zombie creature died this	parser/oracle_nom/condition.rs
Unstable Glyphbridge	1	Effect:for	A_verb_variation	choose	for each player, choose a creature with power N or less that player controls	Effect:for::for each player, choose a creature with power	parser/oracle_effect/search.rs
Urgent Necropsy	1	Swallow:DynamicQty	A_verb_variation	cast	as an additional cost to cast this spell, collect evidence N, where N is the total mana value of the permanents this spell targets. / destroy	Swallow:DynamicQty::as an additional cost to cast this spell,	parser/oracle_quantity.rs
Valgavoth, Terror Eater	1	Swallow:Condition_If	A_verb_variation	put	permanents. / if a card you didn't control would be put into an	Swallow:Condition_If::permanents. / if a card you didn't control	parser/oracle_nom/condition.rs
Vanille, Cheerful l'Cie	1	Effect:fearless	A_verb_variation	pay	fearless l'cie, you may pay {M}	Effect:fearless::fearless l'cie, you may pay {M}	parser/oracle_effect/
Vannifar, Evolved Enigma	1	Effect:cloak	G_unclassified		cloak a card from your hand	Effect:cloak::cloak a card from your hand	parser/oracle_effect/imperative.rs
Vincent's Limit Break	3	Effect:{0}	G_unclassified		• galian beast — {M} — N/N	Effect:{0}::• galian beast — {M} — N/N	parser/oracle_effect/
Vincent's Limit Break	3	Effect:{1}	G_unclassified		• death gigas — {M} — N/N	Effect:{1}::• death gigas — {M} — N/N	parser/oracle_effect/
Vincent's Limit Break	3	Effect:{3}	G_unclassified		• hellmasker — {M} — N/N	Effect:{3}::• hellmasker — {M} — N/N	parser/oracle_effect/
Vraska, the Silencer	2	Effect:it's	A_verb_variation	lose	it's a treasure artifact with "{M}, sacrifice ~: add N mana of any color,"	Effect:it's::it's a treasure artifact with "{M}, sacrifice ~:	parser/oracle_effect/become_copy_except.rs
Vraska, the Silencer	2	Effect:lose	A_verb_variation	lose	lose all other card types	Effect:lose::lose all other card types	parser/oracle_effect/imperative.rs
Walking Sarcophagus	0	resolver-flagged			R1-speed-mechanic	R1-speed-mechanic	engine-runtime
Warped Space	1	Effect:unknown	A_verb_variation	pay	once each turn, you may pay {M} rather than pay the mana cost for a spell you cast from exile	Effect:unknown::once each turn, you may pay {M} rather	parser/oracle_effect/mod.rs
Waterbending Lesson	1	Effect:Unsupported unless clause	A_verb_variation	discard	discard a card unless you waterbend {M}	Effect:Unsupported unless clause::discard a card unless you waterbend {M}	parser/oracle_effect/mod.rs
Weftwalking	1	Effect:unknown	A_verb_variation	cast	the first spell each player casts during each of their turns may be cast without paying its mana cost	Effect:unknown::the first spell each player casts during each	parser/oracle_effect/mod.rs
Winnowing	1	Effect:for	A_verb_variation	choose	for each player, you choose a creature that player controls. then each player sacrifices all other creatures they control that don't share a creature type with the chosen creature they control	Effect:for::for each player, you choose a creature that	parser/oracle_effect/search.rs
Wojek Investigator	1	Swallow:DynamicQty	A_verb_variation	investigate	investigate once for each opponent who has more cards in hand than	Swallow:DynamicQty::investigate once for each opponent who has more	parser/oracle_quantity.rs
Zenos yae Galvus	1	Trigger:When the chosen creature leaves the battlefield	A_verb_variation	transform	when the chosen creature leaves the battlefield, transform ~	Trigger:When the chosen creature leaves the battlefield::when the chosen creature leaves the battlefield, transform	parser/oracle_trigger.rs
Zidane, Tantalus Thief	1	Trigger:Whenever an opponent gains control of a permanent from you	A_verb_variation	gain	whenever an opponent gains control of a permanent from you, you create a treasure token	Trigger:Whenever an opponent gains control of a permanent from you::whenever an opponent gains control of a permanent	parser/oracle_trigger.rs
Zimone, All-Questioning	1	Swallow:Duration_ThisTurn	G_unclassified		your control this turn and you control a prime number of lands,	Swallow:Duration_ThisTurn::your control this turn and you control a	parser/oracle_nom/duration.rs
Zimone, Paradox Sculptor	1	Swallow:DynamicQty	A_verb_variation	put	at the beginning of combat on your turn, put a +N/+N counter on each of up to N target creatures you control. / {M}, {M}: double the numb	Swallow:DynamicQty::at the beginning of combat on your turn,	parser/oracle_quantity.rs
