Feast of Worms	1	Swallow:Condition_If	A_verb_variation	destroy	target land. if that land was legendary, its controller sacrifices another land of	Swallow:Condition_If::target land. if that land was legendary, its	parser/oracle_nom/condition.rs
Feast on the Fallen	1	Swallow:Condition_If	A_verb_variation	put	each upkeep, if an opponent lost life last turn, put a +N/+N counter	Swallow:Condition_If::each upkeep, if an opponent lost life last	parser/oracle_nom/condition.rs
Feral Contest	1	Effect:another	A_verb_variation	block	another target creature blocks it this turn if able	Effect:another::another target creature blocks it this turn if	parser/oracle_effect/token.rs
Fevered Visions	1	Swallow:Condition_If	A_verb_variation	draw	a card. if the player is your opponent and has N or more	Swallow:Condition_If::a card. if the player is your opponent	parser/oracle_nom/condition.rs
Fiery Bombardment	1	Effect:deal	A_verb_variation	sacrifice	{M}, sacrifice a creature: ~ deals damage to any target equal to the number of red mana symbols in the sacrificed creature's mana cost	Effect:deal::{M}, sacrifice a creature: ~ deals damage to	parser/oracle_effect/imperative.rs
Final Punishment	1	Effect:lose	B_subject_stripping	lose	target player loses life equal to the damage already dealt to that player this turn	Effect:lose::target player loses life equal to the damage	parser/oracle_effect/imperative.rs
Fire Magic	0	resolver-flagged			R5-runtime-bespoke	R5-runtime-bespoke	engine-runtime
Firebender Ascension	1	Trigger:Whenever a creature you control attacking causes a triggered ability of that creature to trigger	A_verb_variation	put	whenever a creature you control attacking causes a triggered ability of that creature to trigger, put a quest counter on ~. then if it has N or more quest counters on it, you may copy that ability. you may choose new targets for the copy	Trigger:Whenever a creature you control attacking causes a triggered ability of that creature to trigger::whenever a creature you control attacking causes a	parser/oracle_trigger.rs
Firemind's Foresight	1	Effect:repeat	G_unclassified		repeat this process for instant cards with mana values N and N	Effect:repeat::repeat this process for instant cards with mana	parser/oracle_effect/
Firesong and Sunspeaker	1	Trigger:Whenever a white instant or sorcery spell causes you to gain life	A_verb_variation	gain	whenever a white instant or sorcery spell causes you to gain life, ~ deals N damage to target creature or player	Trigger:Whenever a white instant or sorcery spell causes you to gain life::whenever a white instant or sorcery spell causes	parser/oracle_trigger.rs
First Response	1	Swallow:Condition_If	A_verb_variation	create	each upkeep, if you lost life last turn, create a N/N white soldier	Swallow:Condition_If::each upkeep, if you lost life last turn,	parser/oracle_nom/condition.rs
Fists of Flame	1	Swallow:DynamicQty	A_verb_variation	draw	gets +N/+N for each card you've drawn this turn. (a creature with	Swallow:DynamicQty::gets +N/+N for each card you've drawn this	parser/oracle_quantity.rs
Flame Spill	1	Effect:excess	G_unclassified		excess damage is dealt to that creature's controller instead	Effect:excess::excess damage is dealt to that creature's controller	parser/oracle_effect/
Flames of the Blood Hand	1	Effect:gain	A_verb_variation	gain	gain no life	Effect:gain::gain no life	parser/oracle_effect/imperative.rs
Flash Conscription	1	Effect:the	A_verb_variation	gain	the creature gains "whenever ~ deals combat damage, you gain that much life"	Effect:the::the creature gains "whenever ~ deals combat damage,	parser/oracle_effect/imperative.rs
Flash Foliage	0	resolver-flagged			R5-runtime-bespoke	R5-runtime-bespoke	engine-runtime
Flood of Tears	1	Swallow:Condition_If	A_verb_variation	return	owners' hands. if you return N or more nontoken permanents you control this	Swallow:Condition_If::owners' hands. if you return N or more	parser/oracle_nom/condition.rs
Fold into Aether	1	Swallow:Condition_If	A_verb_variation	put	target spell. if that spell is countered this way, its controller may put	Swallow:Condition_If::target spell. if that spell is countered this	parser/oracle_nom/condition.rs
Font of Agonies	1	Trigger:Whenever you pay life	A_verb_variation	pay	whenever you pay life, put that many blood counters on ~	Trigger:Whenever you pay life::whenever you pay life, put that many blood	parser/oracle_trigger.rs
Foraging Wickermaw	1	Effect:become	A_verb_variation	become	become that color	Effect:become::become that color	parser/oracle_effect/imperative.rs
Forge Anew	1	Effect:unknown	A_verb_variation	equip	during your turn, you may activate equip abilities any time you could cast an instant	Effect:unknown::during your turn, you may activate equip abilities	parser/oracle_effect/mod.rs
Forsworn Paladin	1	Swallow:Condition_If	A_verb_variation	pay	of turn. if mana from a treasure was s	Swallow:Condition_If::of turn. if mana from a treasure was	parser/oracle_nom/condition.rs
Foul Emissary	1	Trigger:When you sacrifice ~ while casting a spell with emerge	A_verb_variation	sacrifice	when you sacrifice ~ while casting a spell with emerge, create a N/N colorless eldrazi horror creature token	Trigger:When you sacrifice ~ while casting a spell with emerge::when you sacrifice ~ while casting a spell	parser/oracle_trigger.rs
Foul-Tongue Invocation	1	Swallow:Condition_If	A_verb_variation	cast	as an additional cost to cast this spell, you may reveal a dragon card from your hand. / target player sacrifices a creature of their choice	Swallow:Condition_If::as an additional cost to cast this spell,	parser/oracle_nom/condition.rs
Founding the Third Path	0	resolver-flagged			R5-runtime-bespoke	R5-runtime-bespoke	engine-runtime
Fractalize	1	Swallow:DynamicQty	A_verb_variation	become	toughness each equal to N plus N. (it loses all othe	Swallow:DynamicQty::toughness each equal to N plus N. (it	parser/oracle_quantity.rs
Freestrider Commando	1	Swallow:Condition_If	A_verb_variation	cast	on it if it wasn't cast or no mana was spent to cast	Swallow:Condition_If::on it if it wasn't cast or no	parser/oracle_nom/condition.rs
Friendly Fire	2	Effect:deal	A_verb_variation	deal	deal damage to that creature	Effect:deal::deal damage to that creature	parser/oracle_effect/imperative.rs
Friendly Fire	2	Effect:that	A_verb_variation	deal	that player equal to the revealed card's mana value	Effect:that::that player equal to the revealed card's mana	parser/oracle_effect/imperative.rs
Friendly Rivalry	1	Effect:multi_source_compound_each_power_damage	B_subject_stripping	deal	target creature you control and up to N other target legendary creature you control each deal damage equal to their power to target creature you don't control	Effect:multi_source_compound_each_power_damage::target creature you control and up to N	parser/oracle_effect/mod.rs
Frodo Baggins	0	resolver-flagged			R2-aslongas-conditional-static	R2-aslongas-conditional-static	engine-runtime
From Under the Floorboards	1	Effect:instead	A_verb_variation	create	instead create N of those tokens	Effect:instead::instead create N of those tokens	parser/oracle_effect/search.rs
Frontier Mastodon	1	Swallow:Condition_If	G_unclassified		on it if you control a creature with power N or greater	Swallow:Condition_If::on it if you control a creature with	parser/oracle_nom/condition.rs
Frost Augur	1	Swallow:Condition_If	A_verb_variation	look	your library. if it's a snow card, you may reveal it and put	Swallow:Condition_If::your library. if it's a snow card, you	parser/oracle_nom/condition.rs
Fumiko the Lowblood	1	Swallow:DynamicQty	A_verb_variation	have	fumiko has bushido N, where N is the number of attacking creatures. (whenever this creature blocks or becomes blocked, it gets +N/+N until e	Swallow:DynamicQty::fumiko has bushido N, where N is the	parser/oracle_quantity.rs
Gaea's Will	1	Effect:play	A_verb_variation	cast	until end of turn, you may play lands and cast spells from your graveyard. / if a card would be put into your graveyard from anywhere this turn, exile that card instead	Effect:play::until end of turn, you may play lands	parser/oracle_effect/search.rs
Galloping Lizrog	1	Effect:remove	A_verb_variation	remove	remove any number of +N/+N counters from among creatures you control	Effect:remove::remove any number of +N/+N counters from among	parser/oracle_effect/imperative.rs
Galvanic Relay	1	Effect:during	G_unclassified		during your next turn	Effect:during::during your next turn	parser/oracle_effect/
Gandalf's Sanction	1	Effect:excess	G_unclassified		excess damage is dealt to that creature's controller instead	Effect:excess::excess damage is dealt to that creature's controller	parser/oracle_effect/
Gandalf, Friend of the Shire	1	Swallow:Condition_If	A_verb_variation	cast	tempts you, if you chose a creature other than ~ as your	Swallow:Condition_If::tempts you, if you chose a creature other	parser/oracle_nom/condition.rs
Garenbrig Paladin	1	Swallow:Condition_If	A_verb_variation	cast	adamant — if at least N green mana was spent to cast this	Swallow:Condition_If::adamant — if at least N green mana	parser/oracle_nom/condition.rs
Gargantuan Slabhorn	1	Effect:static_structure	A_verb_variation	have	other transformed permanents you control have trample and ward {M}	Effect:static_structure::other transformed permanents you control have trample and	parser/oracle_dispatch.rs
Garruk Relentless	1	Trigger:When Garruk has two or fewer loyalty counters on him	A_verb_variation	have	when garruk has N or fewer loyalty counters on him, transform him	Trigger:When Garruk has two or fewer loyalty counters on him::when garruk has N or fewer loyalty counters	parser/oracle_trigger.rs
Garth One-Eye	1	Effect:create	A_verb_variation	create	create a copy of the card with the chosen name	Effect:create::create a copy of the card with the	parser/oracle_effect/imperative.rs
Garza's Assassin	1	Swallow:DynamicQty	A_verb_variation	sacrifice	sacrifice this creature: destroy target nonblack creature. / recover—pay half your life, rounded up. (when another creature is put into your	Swallow:DynamicQty::sacrifice this creature: destroy target nonblack creature. /	parser/oracle_quantity.rs
Gastal Raider	0	resolver-flagged			R1-speed-mechanic	R1-speed-mechanic	engine-runtime
Gastal Thrillseeker	0	resolver-flagged			R1-speed-mechanic	R1-speed-mechanic	engine-runtime
Gate to the Aether	1	Effect:creature,	A_verb_variation	put	creature, enchantment, or land card, the player may put it onto the battlefield	Effect:creature,::creature, enchantment, or land card, the player may	parser/oracle_effect/
Gathan Raiders	0	resolver-flagged			R2-aslongas-conditional-static	R2-aslongas-conditional-static	engine-runtime
Gather Specimens	1	Effect:it	G_unclassified		if a creature would enter the battlefield under an opponent's control this turn, it enters under your control instead	Effect:it::if a creature would enter the battlefield under	parser/oracle_effect/become_copy_except.rs
Gather the Townsfolk	1	Effect:create	A_verb_variation	have	fateful hour — if you have N or less life, create N of those tokens instead	Effect:create::fateful hour — if you have N or	parser/oracle_effect/imperative.rs
Gaze of the Gorgon	1	Effect:at	G_unclassified		at this turn's next end of combat	Effect:at::at this turn's next end of combat	parser/oracle_util.rs
Gemini Engine	2	Effect:create	A_verb_variation	create	create a colorless construct artifact creature token named twin that's attacking	Effect:create::create a colorless construct artifact creature token named	parser/oracle_effect/imperative.rs
Gemini Engine	2	Effect:its	A_verb_variation	create	its power is equal to ~'s power and its toughness is equal to ~'s toughness	Effect:its::its power is equal to ~'s power and	parser/oracle_effect/become_copy_except.rs
Generator Servant	1	Swallow:Condition_If	A_verb_variation	sacrifice	add {M}. if that mana is spent on a creature spell, it gains	Swallow:Condition_If::add {M}. if that mana is spent on	parser/oracle_nom/condition.rs
Genku, Future Shaper	3	Effect:1/1	G_unclassified		N/N black rat with lifelink	Effect:1/1::N/N black rat with lifelink	parser/oracle_static/grammar.rs
Genku, Future Shaper	3	Effect:1/2	G_unclassified		N/N blue moonfolk with flying	Effect:1/2::N/N blue moonfolk with flying	parser/oracle_effect/
Genku, Future Shaper	3	Effect:2/2	G_unclassified		N/N white fox with vigilance	Effect:2/2::N/N white fox with vigilance	parser/oracle_replacement.rs
Getaway Car	1	Swallow:Duration_ThisTurn	A_verb_variation	attack	crewed it this turn to its owner's hand. / crew N	Swallow:Duration_ThisTurn::crewed it this turn to its owner's hand.	parser/oracle_nom/duration.rs
Ghalta and Mavren	1	Effect:create	A_verb_variation	create	create a tapped and attacking N/N green dinosaur creature token with trample, where N is the greatest power among other attacking creatures	Effect:create::create a tapped and attacking N/N green dinosaur	parser/oracle_effect/imperative.rs
Ghastly Conscription	2	Effect:manifest	A_verb_variation	manifest	manifest those cards	Effect:manifest::manifest those cards	parser/oracle_effect/imperative.rs
Ghastly Conscription	2	Effect:shuffle	A_verb_variation	manifest	shuffle that pile	Effect:shuffle::shuffle that pile	parser/oracle_effect/search.rs
Ghostfire Blade	1	Effect:static_structure	A_verb_variation	equip	~'s equip ability costs {M} less to activate if it targets a colorless creature	Effect:static_structure::~'s equip ability costs {M} less to activate	parser/oracle_dispatch.rs
Giant's Amulet	0	resolver-flagged			R2-aslongas-conditional-static	R2-aslongas-conditional-static	engine-runtime
Gibbering Descent	1	Effect:static_structure	A_verb_variation	have	skip your upkeep step if you have no cards in hand	Effect:static_structure::skip your upkeep step if you have no	parser/oracle_dispatch.rs
Gideon Jura	1	Effect:during	A_verb_variation	attack	[+N]: during target opponent's next turn, creatures that player controls attack ~ if able	Effect:during::[+N]: during target opponent's next turn, creatures that	parser/oracle_effect/
Gideon of the Trials	1	Swallow:Condition_AsLongAs	A_verb_variation	prevent	[+N]: until your next turn, prevent all damage target permanent would deal. / [N]: until end of turn, gideon becomes a N/N human soldier creat	Swallow:Condition_AsLongAs::[+N]: until your next turn, prevent all damage	parser/oracle_nom/condition.rs
Gideon's Sacrifice	1	Effect:all	G_unclassified		all damage that would be dealt this turn to you and permanents you control is dealt to the chosen permanent instead	Effect:all::all damage that would be dealt this turn	parser/oracle_effect/counter.rs
Gideon, Battle-Forged	1	Effect:attack	A_verb_variation	attack	[+N]: up to N target creature an opponent controls attacks ~ during its controller's next turn if able	Effect:attack::[+N]: up to N target creature an opponent	parser/oracle_effect/imperative.rs
Gideon, Champion of Justice	1	Effect:he's	G_unclassified		he's still a planeswalker	Effect:he's::he's still a planeswalker	parser/oracle_effect/become_copy_except.rs
Gilder Bairn	1	Swallow:DynamicQty	A_verb_variation	double	{M}, {M}: double the number of each kind of counter on target permanent	Swallow:DynamicQty::{M}, {M}: double the number of each kind	parser/oracle_quantity.rs
Gimli, Mournful Avenger	1	Effect:when	A_verb_variation	fight	when this ability resolves for the third time this turn, ~ fights up to N target creature you don't control	Effect:when::when this ability resolves for the third time	parser/oracle_effect/conditions.rs
Gix, Yawgmoth Praetor	1	Effect:play	G_unclassified		play lands	Effect:play::play lands	parser/oracle_effect/search.rs
Gladewalker Ritualist	1	Trigger:Whenever another creature you control named Gladewalker Ritualist enters	A_verb_variation	draw	whenever another creature you control named ~ enters, draw a card	Trigger:Whenever another creature you control named Gladewalker Ritualist enters::whenever another creature you control named ~ enters,	parser/oracle_trigger.rs
Glamerdye	1	Effect:change	G_unclassified		change the text of target spell or permanent by replacing all instances of N color word with another	Effect:change::change the text of target spell or permanent	parser/oracle_effect/subject.rs
Glaring Spotlight	1	Effect:static_structure	A_verb_variation	can	creatures your opponents control with hexproof can be the targets of spells and abilities you control as though they didn't have hexproof	Effect:static_structure::creatures your opponents control with hexproof can be	parser/oracle_dispatch.rs
Glen Elendra's Answer	1	Effect:all	G_unclassified		all abilities your opponents control	Effect:all::all abilities your opponents control	parser/oracle_effect/counter.rs
Glimmerdust Nap	0	resolver-flagged			R5-runtime-bespoke	R5-runtime-bespoke	engine-runtime
Glimpse the Impossible	1	Swallow:DynamicQty	A_verb_variation	exile	exile the top N cards of your library. you may play those cards this turn. at the beginning of the next end step, if any of those cards	Swallow:DynamicQty::exile the top N cards of your library.	parser/oracle_quantity.rs
Glissa Sunseeker	2	Swallow:Condition_If	A_verb_variation	destroy	target artifact if its mana value is equal to the amount of unspent	Swallow:Condition_If::target artifact if its mana value is equal	parser/oracle_nom/condition.rs
Glissa Sunseeker	2	Swallow:DynamicQty	A_verb_variation	destroy	value is equal to the amount of unspent mana you have	Swallow:DynamicQty::value is equal to the amount of unspent	parser/oracle_quantity.rs
Gloom Stalker	0	resolver-flagged			R2-aslongas-conditional-static	R2-aslongas-conditional-static	engine-runtime
Gnoll Hunter	1	Swallow:Condition_If	A_verb_variation	attack	creature attacks, if you attacked with creatures with total power N or greater	Swallow:Condition_If::creature attacks, if you attacked with creatures with	parser/oracle_nom/condition.rs
Goblin Charbelcher	1	Effect:deal	A_verb_variation	deal	deal damage equal to the number of nonland cards revealed this way to any target	Effect:deal::deal damage equal to the number of nonland	parser/oracle_effect/imperative.rs
Goblin Flectomancer	1	Effect:change	A_verb_variation	sacrifice	sacrifice ~: you may change the targets of target instant or sorcery spell	Effect:change::sacrifice ~: you may change the targets of	parser/oracle_effect/subject.rs
Goblin Glory Chaser	0	resolver-flagged			R2-aslongas-conditional-static	R2-aslongas-conditional-static	engine-runtime
Goblin Morningstar	0	resolver-flagged			R5-runtime-bespoke	R5-runtime-bespoke	engine-runtime
Goblin Traprunner	1	Swallow:DynamicQty	A_verb_variation	attack	N coins. for each flip you win, create a N/N red goblin	Swallow:DynamicQty::N coins. for each flip you win, create	parser/oracle_quantity.rs
God-Eternal Kefnet	1	Effect:static_structure	B_subject_stripping	reveal	you may reveal the first card you draw each turn as you draw it. whenever you reveal an instant or sorcery card this way, copy that card and you may cast the copy. that copy costs {M} less to cast	Effect:static_structure::you may reveal the first card you draw	parser/oracle_dispatch.rs
Goldberry, River-Daughter	1	Effect:move	G_unclassified		{M}: move a counter of each kind not on ~ from another target permanent you control onto ~	Effect:move::{M}: move a counter of each kind not	parser/oracle_effect/imperative.rs
Goliath Hatchery	1	Effect:draw	A_verb_variation	draw	draw cards equal to its total toxic value	Effect:draw::draw cards equal to its total toxic value	parser/oracle_effect/imperative.rs
Gollum, Scheming Guide	2	Effect:an	G_unclassified		an opponent guesses whether the top card of your library is the chosen kind	Effect:an::an opponent guesses whether the top card of	parser/oracle_effect/search.rs
Gollum, Scheming Guide	2	Effect:otherwise	G_unclassified		otherwise	Effect:otherwise::otherwise	parser/oracle_effect/conditions.rs
Graceful Reprieve	1	Trigger:When target creature dies this turn	A_verb_variation	return	when target creature dies this turn, return that card to the battlefield under its owner's control	Trigger:When target creature dies this turn::when target creature dies this turn, return that	parser/oracle_trigger.rs
Graceful Takedown	1	Effect:multi_source_compound_each_power_damage	F_new_mechanic		any number of target enchanted creatures you control and up to N other target creature you control each deal damage equal to their power to target creature you don't control	Effect:multi_source_compound_each_power_damage::any number of target enchanted creatures you control	parser/oracle_effect/mod.rs
Grave Scrabbler	1	Swallow:Condition_If	A_verb_variation	discard	madness {M} / w	Swallow:Condition_If::madness {M} / w	parser/oracle_nom/condition.rs
Graveyard Shift	0	resolver-flagged			R2-aslongas-conditional-static	R2-aslongas-conditional-static	engine-runtime
Green Sun's Twilight	1	Effect:choose	A_verb_variation	choose	choose a creature card and/or a land card from among them	Effect:choose::choose a creature card and/or a land card	parser/oracle_effect/imperative.rs
Grievous Wound	1	Trigger:Whenever enchanted player is dealt damage	F_new_mechanic		whenever enchanted player is dealt damage, they lose half their life, rounded up	Trigger:Whenever enchanted player is dealt damage::whenever enchanted player is dealt damage, they lose	parser/oracle_trigger.rs
Grifter's Blade	1	Effect:unknown	A_verb_variation	choose	as ~ enters, choose a creature you control it could be attached to. if you do, it enters attached to that creature	Effect:unknown::as ~ enters, choose a creature you control	parser/oracle_effect/mod.rs
Grim Reminder	1	Swallow:Duration_ThisTurn	A_verb_variation	search	a spell this turn with the same name as that card loses	Swallow:Duration_ThisTurn::a spell this turn with the same name	parser/oracle_nom/duration.rs
Grim Wanderer	0	resolver-flagged			R5-runtime-bespoke	R5-runtime-bespoke	engine-runtime
Grimoire Thief	1	Effect:effect_structure	B_subject_stripping	look	you may look at cards exiled with ~	Effect:effect_structure::you may look at cards exiled with ~	parser/oracle_dispatch.rs
Grimoire of the Dead	1	Effect:they're	G_unclassified		they're black zombies in addition to their other colors and types	Effect:they're::they're black zombies in addition to their other	parser/oracle_effect/imperative.rs
Grinning Totem	1	Effect:until	G_unclassified		until the beginning of your next upkeep, you may play that card	Effect:until::until the beginning of your next upkeep, you	parser/oracle_effect/mod.rs
Grishnákh, Brash Instigator	1	Swallow:DynamicQty	A_verb_variation	amass	when ~ enters, amass orcs N. when you do, until end of turn, gain control of target nonlegendary creature an opponent controls with	Swallow:DynamicQty::when ~ enters, amass orcs N. when you	parser/oracle_quantity.rs
Grisly Sigil	1	Effect:otherwise	G_unclassified		otherwise	Effect:otherwise::otherwise	parser/oracle_effect/conditions.rs
Grist, the Hunger Tide	1	Effect:repeat	G_unclassified		repeat this process	Effect:repeat::repeat this process	parser/oracle_effect/
Grizzled Angler	1	Swallow:Condition_If	A_verb_variation	mill	cards. then if there is a colorless creature card in your graveyard, transform	Swallow:Condition_If::cards. then if there is a colorless creature	parser/oracle_nom/condition.rs
Grolnok, the Omnivore	1	Effect:effect_structure	B_subject_stripping	cast	you may play lands and cast spells from among cards you own in exile with croak counters on them	Effect:effect_structure::you may play lands and cast spells from	parser/oracle_dispatch.rs
Groom's Finery	0	resolver-flagged			R2-aslongas-conditional-static	R2-aslongas-conditional-static	engine-runtime
Grub, Notorious Auntie	1	ParseWarning:target-fallback	G_unclassified		parse_target could not classify 'the blighted creature'	ParseWarning:target-fallback::parse_target could not classify 'the blighted creature'	parser/oracle_target.rs
Gruesome Discovery	1	Effect:choose	A_verb_variation	choose	choose N cards from it	Effect:choose::choose N cards from it	parser/oracle_effect/imperative.rs
Gríma Wormtongue	1	Swallow:Condition_If	A_verb_variation	gain	N life. if the sacrificed creature was legendary, amass	Swallow:Condition_If::N life. if the sacrificed creature was legendary,	parser/oracle_nom/condition.rs
Guardian Project	1	Swallow:Condition_If	A_verb_variation	have	control enters, if it doesn't have the same name as another creature you	Swallow:Condition_If::control enters, if it doesn't have the same	parser/oracle_nom/condition.rs
Guardian of New Benalia	1	Trigger:Whenever ~ enlists a creature	A_verb_variation	scry	whenever ~ enlists a creature, scry N	Trigger:Whenever ~ enlists a creature::whenever ~ enlists a creature, scry N	parser/oracle_trigger.rs
Guardian of the Ages	1	Swallow:Condition_If	A_verb_variation	attack	you control, if this creature has defender, it loses de	Swallow:Condition_If::you control, if this creature has defender, it	parser/oracle_nom/condition.rs
Guardian of the Gateless	1	Swallow:DynamicQty	A_verb_variation	can	of turn for each creature it'	Swallow:DynamicQty::of turn for each creature it'	parser/oracle_quantity.rs
Guild Feud	1	Effect:you	G_unclassified		you do the same with the top N cards of your library	Effect:you::you do the same with the top N	parser/oracle_effect/conditions.rs
Guildmages' Forum	1	Effect:that	G_unclassified		that creature enters with an additional +N/+N counter on it	Effect:that::that creature enters with an additional +N/+N counter	parser/oracle_effect/imperative.rs
Guile	1	Effect:replacement_structure	A_verb_variation	exile	if a spell or ability you control would counter a spell, instead exile that spell and you may play that card without paying its mana cost	Effect:replacement_structure::if a spell or ability you control would	parser/oracle_dispatch.rs
Gutter Shortcut	0	resolver-flagged			R2-aslongas-conditional-static	R2-aslongas-conditional-static	engine-runtime
Gutter Skulker	0	resolver-flagged			R2-aslongas-conditional-static	R2-aslongas-conditional-static	engine-runtime
Guul Draz Assassin	0	resolver-flagged			R3-level-up	R3-level-up	engine-runtime
Hada Spy Patrol	0	resolver-flagged			R3-level-up	R3-level-up	engine-runtime
Hades, Sorcerer of Eld	1	Swallow:Optional_YouMay	A_verb_variation	put	your turn, you may play cards from your graveyard. / if a	Swallow:Optional_YouMay::your turn, you may play cards from your	parser/oracle_effect/
Hagra Mauling	1	Swallow:Condition_If	A_verb_variation	cast	to cast if an opponent controls no basic lands. / destroy target creature	Swallow:Condition_If::to cast if an opponent controls no basic	parser/oracle_nom/condition.rs
Haktos the Unscarred	1	Effect:unknown	A_verb_variation	choose	as ~ enters, choose N, N, or N at random	Effect:unknown::as ~ enters, choose N, N, or N	parser/oracle_effect/mod.rs
Halimar Wavewatch	0	resolver-flagged			R3-level-up	R3-level-up	engine-runtime
Hall of the Bandit Lord	1	Swallow:Condition_If	A_verb_variation	pay	add {M}. if that mana is spent on a creature spell, it gains	Swallow:Condition_If::add {M}. if that mana is spent on	parser/oracle_nom/condition.rs
Hallowed Respite	1	Effect:otherwise	G_unclassified		otherwise	Effect:otherwise::otherwise	parser/oracle_effect/conditions.rs
Hama, the Bloodbender	1	Swallow:DynamicQty	A_verb_variation	mill	when ~ enters, target opponent mills N cards. exile up to N noncreature, nonland card from that player's graveyard. for as long as	Swallow:DynamicQty::when ~ enters, target opponent mills N cards.	parser/oracle_quantity.rs
Happily Ever After	1	Effect:there	A_verb_variation	win	there are N or more card types among permanents you control and/or cards in your graveyard, and your life total is greater than or equal to your starting life total, you win the game	Effect:there::there are N or more card types among	parser/oracle_effect/
Harness Infinity	1	Effect:exchange	A_verb_variation	exchange	exchange your hand and graveyard	Effect:exchange::exchange your hand and graveyard	parser/oracle_effect/imperative.rs
Harsh Mentor	1	Trigger:Whenever an opponent activates an ability of an artifact, creature, or land on the battlefield	A_verb_variation	deal	whenever an opponent activates an ability of an artifact, creature, or land on the battlefield, if it isn't a mana ability, ~ deals N damage to that player	Trigger:Whenever an opponent activates an ability of an artifact, creature, or land on the battlefield::whenever an opponent activates an ability of an	parser/oracle_trigger.rs
Hauken's Insight	2	Effect:look	A_verb_variation	look	look at that card	Effect:look::look at that card	parser/oracle_effect/imperative.rs
Hauken's Insight	2	Effect:unknown	A_verb_variation	look	once during each of your turns, you may play a land or cast a spell from among the cards exiled with ~ without paying its mana cost	Effect:unknown::once during each of your turns, you may	parser/oracle_effect/mod.rs
Havengul Lich	1	Effect:when	A_verb_variation	cast	when you cast it this turn, ~ gains all activated abilities of that card	Effect:when::when you cast it this turn, ~ gains	parser/oracle_effect/conditions.rs
Havi, the All-Father	0	resolver-flagged			R2-aslongas-conditional-static	R2-aslongas-conditional-static	engine-runtime
Heart of Kiran	1	Static:AlternativeKeywordCost(Crew)	B_subject_stripping	remove	you may remove a loyalty counter from a planeswalker you control rather than pay ~'s crew cost	Static:AlternativeKeywordCost(Crew)::you may remove a loyalty counter from a	parser/oracle_casting.rs
Hearth Elemental	1	Swallow:DynamicQty	A_verb_variation	cast	this spell costs {M} less to cast, where N is the number of cards in your graveyard that are instant cards, sorcery cards, and/or have an ad	Swallow:DynamicQty::this spell costs {M} less to cast, where	parser/oracle_quantity.rs
Hedonist's Trove	1	Effect:static_structure	B_subject_stripping	cast	you may cast spells from among cards exiled with ~. you can't cast more than N spell this way each turn	Effect:static_structure::you may cast spells from among cards exiled	parser/oracle_dispatch.rs
Hedron-Field Purists	0	resolver-flagged			R3-level-up	R3-level-up	engine-runtime
Heir of the Ancient Fang	1	Swallow:Condition_If	G_unclassified		on it if you control a modified creature. (equipment, auras you control, and	Swallow:Condition_If::on it if you control a modified creature.	parser/oracle_nom/condition.rs
Heirloom Epic	1	Effect:for	A_verb_variation	tap	for each mana in this ability's activation cost, you may tap an untapped creature you control rather than pay that mana	Effect:for::for each mana in this ability's activation cost,	parser/oracle_effect/search.rs
Hellkite Hatchling	1	Swallow:Condition_If	A_verb_variation	sacrifice	devour N / this creature	Swallow:Condition_If::devour N / this creature	parser/oracle_nom/condition.rs
Helm of Kaldra	1	Effect:sword	A_verb_variation	create	{M}: if you control equipment named ~, sword of kaldra, and shield of kaldra, create kaldra, a legendary N/N colorless avatar creature token. attach those equipment to it	Effect:sword::{M}: if you control equipment named ~, sword	parser/oracle_effect/
Henge Walker	1	Swallow:Condition_If	A_verb_variation	cast	adamant — if at least N mana of the same color was spent	Swallow:Condition_If::adamant — if at least N mana of	parser/oracle_nom/condition.rs
Herald of Hadar	0	resolver-flagged			R5-runtime-bespoke	R5-runtime-bespoke	engine-runtime
Heretic's Punishment	1	Effect:deal	A_verb_variation	deal	deal damage to that permanent or player equal to the greatest mana value among the milled cards	Effect:deal::deal damage to that permanent or player equal	parser/oracle_effect/imperative.rs
Herigast, Erupting Nullkite	1	Effect:static_structure	B_subject_stripping	cast	each creature spell you cast has emerge. the emerge cost is equal to its mana cost	Effect:static_structure::each creature spell you cast has emerge. the	parser/oracle_dispatch.rs
Hew the Entwood	1	Effect:choose	A_verb_variation	choose	choose artifact and/or land cards revealed this way	Effect:choose::choose artifact and/or land cards revealed this way	parser/oracle_effect/imperative.rs
Hewed Stone Retainers	0	resolver-flagged			R5-runtime-bespoke	R5-runtime-bespoke	engine-runtime
Hexdrinker	0	resolver-flagged			R3-level-up	R3-level-up	engine-runtime
Hibernation's End	1	Trigger:Whenever you pay ~'s cumulative upkeep	A_verb_variation	pay	whenever you pay ~'s cumulative upkeep, you may search your library for a creature card with mana value equal to the number of age counters on ~, put it onto the battlefield, then shuffle	Trigger:Whenever you pay ~'s cumulative upkeep::whenever you pay ~'s cumulative upkeep, you may	parser/oracle_trigger.rs
Hinder	1	Swallow:Condition_If	A_verb_variation	put	target spell. if that spell is countered this way, put that card on	Swallow:Condition_If::target spell. if that spell is countered this	parser/oracle_nom/condition.rs
Hired Muscle	1	Effect:flip	A_verb_variation	flip	flip it	Effect:flip::flip it	parser/oracle_effect/imperative.rs
Hisoka, Minamo Sensei	1	Swallow:Condition_If	A_verb_variation	discard	target spell if it has the same mana value as the discarded card	Swallow:Condition_If::target spell if it has the same mana	parser/oracle_nom/condition.rs
